impressionTime,displayLocation,advertiserName,advertiserScreenName,osType,deviceId,deviceType,tweetId,tweetText,trendId,trendName,trendDescription
2019-10-29 20:45:57,TimelineHome,BetterMeWalking,@BetterMeWalking,Ios,33f6aeff65,iPhone,1186910307865657349,🔥🔥🔥How Much Walking You Really Need To Lose Weight?📲Install App Now!,,,
2019-10-30 00:38:44,SearchTweets,Apple Card,@AppleCard,Ios,33f6aeff65,iPhone,1181396072280793088,"Apple Card is here. A new kind of credit card. Created by Apple, not a bank. Apply now: https://t.co/TkSAdDMfg3
Terms apply. https://t.co/egMEQ99jj9",,,
2019-10-30 00:55:19,TimelineHome,ESPN MMA,@espnmma,Ios,33f6aeff65,iPhone,1189309301766017024,RT @NateDiaz209: What up I’m takin your questions. Use the hashtag and let’s go. 💯  #AskDiaz,,,
2019-10-30 00:55:19,TimelineHome,Disney+,@disneyplus,Ios,33f6aeff65,iPhone,1189180084919459841,"Buckle Up. T-minus 2 weeks.
Start streaming November 12. #DisneyPlus https://t.co/gbk874gHF8",70170,#DisneyPlus,All your favorites in 2 weeks
2019-10-29 19:46:21,TimelineHome,Apple Card,@AppleCard,Ios,33f6aeff65,iPhone,1184548915544244224,"Apple Card gives you 3% Daily Cash on everything you buy from Apple, including your new iPhone. You also get 3% Daily Cash with Uber, Walgreens, Duane Reade, and at T-Mobile stores when you use Apple Card with Apple Pay. Apply now: https://t.co/u994Mp2slv 
Terms apply. https://t.co/46ZlSMIdqY",,,
2019-10-29 21:00:52,TimelineHome,Luminary,@hearluminary,Ios,33f6aeff65,iPhone,1172584851343470592,"RT @TheRewatchables: .@SeanFennessey and @akdobbins prepare their campaigns for class president as they rewatch the 1999 classic 'Election,…",,,
2019-10-30 11:26:53,TimelineHome,eToro US,@eToroUS,Ios,33f6aeff65,iPhone,1189188353834409984,We believe that trading #crypto shouldn’t be harder than retweeting this post. That’s why we invented CopyTrader™ and hired this man to demonstrate. #JustHitCopy #bitcoin,70164,#eToroUS20191030,
2019-10-30 11:19:13,TimelineHome,Harvard Business Analytics Program,@HarvardBizAn,Ios,33f6aeff65,iPhone,1166761798244212737,"This rigorous cross-disciplinary online program prepares leaders with the analytics, leadership, and strategy skills to drive better business outcomes. Complete in as few as 9 months. https://t.co/XPMzcnzsgc https://t.co/DwDx7aH8Qh",,,
2019-10-30 11:26:53,TimelineHome,Flo from Progressive,@ItsFlo,Ios,33f6aeff65,iPhone,1073315184750616583,#TFW you save a bunch of money on car insurance.,,,
2019-10-30 11:23:07,SearchTweets,Theraflu,@Theraflu,Ios,33f6aeff65,iPhone,1180196908243050499,"Don't let a cough ruin the moment. Shut the cough up with the soothing sensation of Theraflu. Get fast, powerful relief in a warm cup.",,,
2019-10-30 11:20:48,TimelineHome,Dove Men+Care,@DoveMenCare,Ios,33f6aeff65,iPhone,1176932205802774531,Every father should have the opportunity to be with their children from day one. Pledge now for Paternity Leave.,,,
2019-10-30 11:23:38,SearchTweets,Wild Turkey,@WildTurkey,Ios,33f6aeff65,iPhone,1185227873688248320,"Trailblazers. Innovators. Groundbreakers. What drives them? Watch Talk Turkey to find out. Episode 1
available now.",,,
2019-10-30 11:28:22,TimelineHome,ESPN MMA,@espnmma,Ios,33f6aeff65,iPhone,1189309301766017024,RT @NateDiaz209: What up I’m takin your questions. Use the hashtag and let’s go. 💯  #AskDiaz,,,
2019-10-30 11:26:53,TimelineHome,Terminator: Dark Fate,@Terminator,Ios,33f6aeff65,iPhone,1188899263025074176,He told you he'd be back. Experience #TerminatorDarkFate in theatres Thursday night. Get tickets now.,,,
2019-10-30 11:42:20,TimelineHome,Quicken Loans,@QuickenLoans,Ios,33f6aeff65,iPhone,1167134038957514752,RT @RocketMortgage: We know that nothing feels better than home. That's why we're doing more to help our clients feel good about getting th…,,,
2019-10-30 11:26:53,TimelineHome,LaborWorklifeHarvard,@LWPHarvard,Ios,33f6aeff65,iPhone,1187083104206249984,"Some of the boldest ideas proposed by presidential candidates were developed with Clean Slate for Worker Power, our project to set a new national framework for labor law and put real power in the hands of working people. https://t.co/66MyMNNJMQ",,,
2019-10-31 01:39:29,TimelineHome,Midway Movie,@MidwayMovie,Ios,33f6aeff65,iPhone,1189274004483297282,Get ready to meet the heroes that changed history. Reserve your seat to see #MidwayMovie on November 8.,,,
2019-10-31 04:00:59,SearchTweets,CVS Pharmacy,@cvspharmacy,Ios,33f6aeff65,iPhone,1180149271523467264,"CVS CUSTOMERS ARE BETTER 
than most at staying on their prescriptions.",,,
2019-10-31 02:42:32,SearchTweets,Comedy Central,@ComedyCentral,Ios,33f6aeff65,iPhone,1189196009311744001,Even we’re amazed by what #CrankYankers gets away with. Don’t miss a new episode tonight at 10:30/9:30c. https://t.co/6eQqMxzw5o,,,
2019-10-31 02:44:38,SearchTweets,Truly,@trulyseltzer,Ios,33f6aeff65,iPhone,1188610263445958657,"RT @espn: Cooper Kupp was BALLIN' in the first half 🔥

🔹 5 Rec 
🔹 165 Rec Yards
🔹 1 TD https://t.co/9n6Dxw501G",,,
2019-10-31 03:14:15,SearchTweets,Comedy Central,@ComedyCentral,Ios,33f6aeff65,iPhone,1189196009311744001,Even we’re amazed by what #CrankYankers gets away with. Don’t miss a new episode tonight at 10:30/9:30c. https://t.co/6eQqMxzw5o,,,
2019-10-31 03:58:02,SearchTweets,AT&T,@ATT,Ios,33f6aeff65,iPhone,1189589384758095872,"Get a sneak peek of AT&amp;T’s new streaming platform featuring brand-new shows, classics like “Friends,” beloved Warner Bros. movies, CNN, cartoons &amp; more! Learn how we’re positioned to win",,,
2019-10-31 03:55:41,SearchTweets,AT&T News,@ATTNEWS,Ios,33f6aeff65,iPhone,1189645596757385216,"Our executives showcased our new HBO Max streaming platform which features 10k hours of premium content and 1,800 movies. Learn how we’re innovating.",,,
2019-10-31 03:59:27,SearchTweets,AMC Theatres,@AMCTheatres,Ios,33f6aeff65,iPhone,1188862994727362560,This Arctic Fox is paw-sitive he can become a Top Dog. 🐾💪 Don’t miss @Renner4Real and @AlecBaldwin in #ArcticDogsMovie! Opening this weekend at AMC. 🎟: https://t.co/4RT1zdsJw4,,,
2019-10-31 14:16:53,TimelineHome,Blinkist,@blinkist,Ios,33f6aeff65,iPhone,1181597854785257473,Blinkist is an app used by top thinkers around the world –– it provides genuine value for people who love to learn.,,,
2019-10-31 14:10:45,TimelineHome,Midway Movie,@MidwayMovie,Ios,33f6aeff65,iPhone,1189274004483297282,Get ready to meet the heroes that changed history. Reserve your seat to see #MidwayMovie on November 8.,,,
2019-10-31 14:09:39,TimelineHome,Google,@Google,Ios,33f6aeff65,iPhone,1189563066133995520,"To the firefighters, EMTs, police officers and more who find ways everyday to help others in times of need, thank you. #ThankAFirstResponder",70279,#Google20191031,
2019-11-01 00:06:49,TimelineHome,Spies in Disguise,@SpiesInDisguise,Ios,33f6aeff65,iPhone,1189919963701751808,Looking for a great disguise idea for Halloween? How about a pigeon? #SpiesInDisguise https://t.co/DSqxZ0xUEZ,,,
2019-11-01 00:08:00,TimelineHome,Tecate,@tecate,Ios,33f6aeff65,iPhone,1189563368668983296,Distinctive flavor worth coming back for this #DiaDeMuertos https://t.co/1IIO7BX1vl,,,
2019-11-01 00:22:49,TimelineHome,Dove Men+Care,@DoveMenCare,Ios,33f6aeff65,iPhone,1189544216558329857,RT @alexisohanian: Proud to work with @DoveMenCare to make #PaidFamilyLeave the standard for all dads. We took the fight to Capitol Hill! L…,,,
2019-11-01 00:07:15,TimelineHome,Nationwide,@Nationwide,Ios,33f6aeff65,iPhone,1182732961319444483,It's an Echo device … but in your car 🤯 See how you can get the new #EchoAuto for FREE.,,,
2019-11-01 00:07:27,TimelineHome,HP,@HP,Ios,33f6aeff65,iPhone,1186786852432314368,"Have we lost touch with what’s real? Let's get it back.
63% of us think our digital lives are out of balance. Let’s fix that. #getreal https://t.co/9HGHxEK0BQ",,,
2019-11-01 02:32:45,TimelineHome,Capital One,@CapitalOne,Ios,33f6aeff65,iPhone,1189518697993388032,"RT @SportsCenter: Three teams are separated by just a few votes at the top of the AP poll.

In the @CapitalOne Fan Vote, your choice was cl…",,,
2019-11-01 02:32:43,TimelineHome,Elizabeth Warren,@ewarren,Ios,33f6aeff65,iPhone,1148351912565202945,"I've got a plan to make sure that no president is above the law: Pass a law clarifying Congress’s intent that the Department of Justice can indict the President of the United States. If you agree, sign our petition now.",,,
2019-11-03 16:39:08,TimelineHome,LEGO,@LEGO_Group,Ios,33f6aeff65,iPhone,1189933455515144192,We’re one brick closer @LEGOMastersFOX! Welcome aboard @arnettwill! #LEGOMastersFOX #LEGO https://t.co/ttHHC93jE9,,,
2019-11-03 16:39:06,TimelineHome,Dove Men+Care,@DoveMenCare,Ios,33f6aeff65,iPhone,1189544216558329857,RT @alexisohanian: Proud to work with @DoveMenCare to make #PaidFamilyLeave the standard for all dads. We took the fight to Capitol Hill! L…,,,
2019-11-03 16:39:08,TimelineHome,Curse of Oak Island,@CurseOfOak,Ios,33f6aeff65,iPhone,1189497174859681793,"🚨 WARNING 🚨 #TheCurseOfOakIsland is highly addictive. Watch it anyway, Tuesday at 9/8c on @History. https://t.co/22EmPr7gO0",,,
2019-11-03 16:39:08,TimelineHome,Quicken Loans,@QuickenLoans,Ios,33f6aeff65,iPhone,1187039058427428864,"RT @RocketMortgage: Which type of plants can make a house feel like home around Halloween? 

Bam-BOO.👻🎍",,,
2019-08-16 06:41:59,TimelineHome,Jim Beam,@JimBeam,Ios,33f6aeff65,iPhone,1161647418213117953,"Hey Chicago, days this hot call for the only drink with a certified refreshing taste - the #JimBeamHighball. Be the first to tell us how hot your day is and we might send you a Highball kit. Just use #JimBeamHighball + 🥃 + 🌡 + #Sweepstakes in your tweet. https://t.co/byI6L03DQp https://t.co/oX3wb6So8L",,,
2019-08-16 06:41:59,TimelineHome,SmartAsset,@smartasset,Ios,33f6aeff65,iPhone,1159554102046707715,"With over 110 million Americans over age 50, it's no wonder this Princeton grad's startup just raised another $28 million in funding to help people conquer #retirement.",,,
2019-08-16 06:41:59,TimelineHome,Applebee's,@Applebees,Ios,33f6aeff65,iPhone,1159552965549711362,Our Handcrafted Whisky Bacon Burger is smothered in Fireball Whisky-infused steak sauce to give it that extra kick. https://t.co/I43qflTb9L,,,
2019-08-16 06:41:59,TimelineHome,Elizabeth Warren,@ewarren,Ios,33f6aeff65,iPhone,1148351912565202945,"I've got a plan to make sure that no president is above the law: Pass a law clarifying Congress’s intent that the Department of Justice can indict the President of the United States. If you agree, sign our petition now.",,,
2019-08-16 06:41:59,TimelineHome,Apple,@Apple,Ios,33f6aeff65,iPhone,1156678545365585921,Pull up your boarding pass with just a tap. Wallet. That’s iPhone.,,,
2019-08-16 06:41:59,TimelineHome,HBO,@HBO,Ios,33f6aeff65,iPhone,1161276633245999104,Recommend a show in 3 words. #humanreco,,,
2019-08-16 06:41:59,TimelineHome,Energy Public Square,@EnergyPS,Ios,33f6aeff65,iPhone,1160944028063608833,Heard of NETs? You need to. Negative Emissions Technologies remove carbon dioxide from the atmosphere and store it underground or combine it into useful products like concrete or paving materials. https://t.co/BnMk4OSjjy,,,
2019-08-16 09:55:56,TimelineHome,SmartAsset,@smartasset,Ios,33f6aeff65,iPhone,1159554102046707715,"With over 110 million Americans over age 50, it's no wonder this Princeton grad's startup just raised another $28 million in funding to help people conquer #retirement.",,,
2019-08-16 09:59:47,Spotlight,Made In America Festival,@MIAFestival,Ios,33f6aeff65,iPhone,,,69023,#MadeInAmericaFestival,"Philadelphia, Aug 31 & Sept 1"
2019-08-16 09:55:56,TimelineHome,Jim Beam,@JimBeam,Ios,33f6aeff65,iPhone,1161647418213117953,"Hey Chicago, days this hot call for the only drink with a certified refreshing taste - the #JimBeamHighball. Be the first to tell us how hot your day is and we might send you a Highball kit. Just use #JimBeamHighball + 🥃 + 🌡 + #Sweepstakes in your tweet. https://t.co/byI6L03DQp https://t.co/oX3wb6So8L",,,
2019-08-16 09:55:55,TimelineHome,Samsung Mobile US,@SamsungMobileUS,Ios,33f6aeff65,iPhone,1160965431806631937,"The #GalaxyNote10 has all the 🔋 juice you need to get through the day, and then some. What’s your Galaxy sipping on? 🥤",,,
2019-11-04 05:15:53,TimelineHome,Chrysler,@Chrysler,Ios,33f6aeff65,iPhone,1187444361333747714,Sucks away everything but the fun.,,,
2019-11-04 05:15:53,TimelineHome,LinkedIn,@LinkedIn,Ios,33f6aeff65,iPhone,1191100381859741696,"From 44 yards out, Harrison Butker kicks one through the uprights to seal a win for the @Chiefs! @buttkicker7 #ChiefsKingdom #MINvsKC https://t.co/nfw4pWpx8g",,,
2019-11-04 05:15:53,TimelineHome,Blinkist,@blinkist,Ios,33f6aeff65,iPhone,1189588140899688448,"Meet Blinkist, the self-development app that’s bringing benefits to millions.",,,
2019-11-04 05:15:53,TimelineHome,Blinkist,@blinkist,Ios,33f6aeff65,iPhone,1189927493412642816,"Meet Blinkist, the self-development app that’s bringing benefits to millions.",,,
2019-11-04 05:16:36,TimelineHome,Midway Movie,@MidwayMovie,Ios,33f6aeff65,iPhone,1190369263355170817,See one of the biggest battles in American history unfold before your eyes. #MidwayMovie - in theaters Friday. Get tickets.,,,
2019-11-04 05:15:53,TimelineHome,LEGO,@LEGO_Group,Ios,33f6aeff65,iPhone,1189933455515144192,We’re one brick closer @LEGOMastersFOX! Welcome aboard @arnettwill! #LEGOMastersFOX #LEGO https://t.co/ttHHC93jE9,,,
2019-11-05 01:00:50,SearchTweets,Theraflu,@Theraflu,Ios,33f6aeff65,iPhone,1181291149111255040,"Feel the powerful relief of Theraflu Multi-Symptom. It treats nasal congestion, sore throat pain, cough, headache, body aches, and fever—all in one soothing hot liquid.",,,
2019-11-05 01:04:13,SearchTweets,Coca-Cola,@CocaCola,Ios,33f6aeff65,iPhone,1190161550654525440,Sometimes you can have it all. Introducing new limited edition #CinnamonCoke. #NaturallyFlavored,,,
2019-11-05 01:05:00,SearchTweets,NyQuil & DayQuil,@NyQuilDayQuil,Ios,33f6aeff65,iPhone,1169304083234209798,Cold symptoms don’t stand a chance with DayQuil Severe LiquiCaps.,,,
2019-11-05 01:02:48,SearchTweets,Abbott,@AbbottNews,Ios,33f6aeff65,iPhone,1190372943295139842,"Want to change the future? Us too. 

We're addressing health needs today, for a healthier tomorrow. Learn more about our new program, #FutureWellKids: https://t.co/ioPz4Phczw https://t.co/dESpUi67q2",,,
2019-11-05 03:28:27,TimelineHome,Ryan Kavanaugh,@RyanKavanaugh,Ios,33f6aeff65,iPhone,,,,,
2019-11-05 03:29:05,TimelineHome,Xuzzle,@Xuzzle1,Ios,33f6aeff65,iPhone,1186240637366145026,"Why do actually many young women prefer older men?

We have sat down with the founder of a popular website that has been successfully catering to this niche for years. She shared with us several exciting facts about her members: https://t.co/vFOaRpcxpZ",,,
2019-11-05 03:29:29,TimelineHome,Knob Creek,@knobcreek,Ios,33f6aeff65,iPhone,1171874787964129280,Tell us where your #HardEarnedFlavor comes from to get a signature cocktail recipe @KnobCreek.,,,
2019-11-05 02:03:31,TimelineHome,LEGO,@LEGO_Group,Ios,33f6aeff65,iPhone,1189933455515144192,We’re one brick closer @LEGOMastersFOX! Welcome aboard @arnettwill! #LEGOMastersFOX #LEGO https://t.co/ttHHC93jE9,,,
2019-11-05 02:03:31,TimelineHome,Knob Creek,@knobcreek,Ios,33f6aeff65,iPhone,1171874787964129280,Tell us where your #HardEarnedFlavor comes from to get a signature cocktail recipe @KnobCreek.,,,
2019-11-05 02:03:42,TimelineHome,Verizon Policy,@VerizonPolicy,Ios,33f6aeff65,iPhone,1190012964843077632,Verizon and UnidosUS are partnering to launch a new digital literacy program to help equip Latino communities with the skills they need to thrive in the digital economy.,,,
2019-11-05 02:03:40,TimelineHome,Twitter Surveys,@TwitterSurveys,Ios,33f6aeff65,iPhone,,,,,
2019-11-05 04:52:10,TimelineHome,Midway Movie,@MidwayMovie,Ios,33f6aeff65,iPhone,1190369263355170817,See one of the biggest battles in American history unfold before your eyes. #MidwayMovie - in theaters Friday. Get tickets.,,,
2019-11-05 17:18:01,TimelineHome,Apple Card,@AppleCard,Ios,33f6aeff65,iPhone,1183795479836004352,"Apple Card is here. A new kind of credit card. Created by Apple, not a bank. Apply now: https://t.co/EAUXTWauqR
Terms apply. https://t.co/1MxBzy8S8K",,,
2019-11-05 17:16:20,TimelineHome,belVita,@belVita,Ios,33f6aeff65,iPhone,1177629431034191872,Get 4 hours of lasting energy with belVita Breakfast Biscuits and outlast every extra inning. https://t.co/GeuNUH3NA3,,,
2019-11-05 17:16:40,TimelineHome,Mastercard,@Mastercard,Ios,33f6aeff65,iPhone,1186310996132057089,American Airlines and Mastercard helped this @AmericanAir #AAdvantage Mastercard credit card holder and roller derby athlete fulfill a travel promise with a Priceless Surprise. #StartSomethingPriceless https://t.co/Gy7nyDniPe,,,
2019-11-05 12:10:47,TimelineHome,Queen & Slim,@QueenAndSlim,Ios,33f6aeff65,iPhone,1191498701555945472,"We're stronger, together. #QueenAndslim in theaters this Thanksgiving. https://t.co/YHXePcvyza",70445,#QueenAndSlim20191105,
2019-11-05 12:10:32,TimelineHome,DiGiorno,@DiGiorno,Ios,33f6aeff65,iPhone,1184135789028040704,"Is there a better cheese pull than a Rising Crust Pizza cheese pull?

We don’t think so.",,,
2019-08-17 01:06:57,TimelineHome,BrighthouseFinancial,@BrighthouseFin,Ios,33f6aeff65,iPhone,1161639175311036416,Having a solid financial plan can help you focus on planning for what you’re passionate about in retirement. What are you looking forward to most? #NationalFinancialAwarenessDay,,,
2019-08-17 00:59:17,TimelineHome,SmartAsset,@smartasset,Ios,33f6aeff65,iPhone,1160932053510164481,"With over 110 million Americans over age 50, it's no wonder this Princeton grad's startup just raised another $28 million in funding to help people conquer #retirement.",,,
2019-08-17 13:20:46,TimelineHome,BrighthouseFinancial,@BrighthouseFin,Ios,33f6aeff65,iPhone,1161639175311036416,Having a solid financial plan can help you focus on planning for what you’re passionate about in retirement. What are you looking forward to most? #NationalFinancialAwarenessDay,,,
2019-08-17 13:18:20,TimelineHome,Illinois Lottery,@IllinoisLottery,Ios,33f6aeff65,iPhone,1158736166088261632,"Now you can add instant tickets and draw games to your list. Play the new Pay Me! tickets and you could unlock multipliers, bonus spots and a chance to win up to $1,000,000!",,,
2019-08-17 13:20:26,TimelineHome,World War Rising,@WorldWarRising,Ios,33f6aeff65,iPhone,1162485261026000898,https://t.co/AXLy7rdXLV Gift Card Offer! Play World War Rising and reach Power Level 100k now!,,,
2019-08-17 13:17:11,TimelineHome,SmartAsset,@smartasset,Ios,33f6aeff65,iPhone,1160932006433382401,"With over 110 million Americans over age 50, it's no wonder this Princeton grad's startup just raised another $28 million in funding to help people conquer #retirement.",,,
2019-08-17 13:09:04,TimelineHome,Jim Beam,@JimBeam,Ios,33f6aeff65,iPhone,1154810452679057408,"Hey Chicago, days like this are too hot for words...so use emojis instead. Tell us how hot you are using 3 emojis and then swing by your favorite bar to get the only drink with a certified refreshing taste - the #JimBeamHighball. https://t.co/eJUMIG3IGz",,,
2019-08-17 23:24:42,TimelineHome,Jim Beam,@JimBeam,Ios,33f6aeff65,iPhone,1154810452679057408,"Hey Chicago, days like this are too hot for words...so use emojis instead. Tell us how hot you are using 3 emojis and then swing by your favorite bar to get the only drink with a certified refreshing taste - the #JimBeamHighball. https://t.co/eJUMIG3IGz",,,
2019-08-17 18:38:12,TimelineHome,GE Lighting,@GELighting,Ios,33f6aeff65,iPhone,1151591091944198144,"Millions of different colors, just one game-changing bulb.  Get the most out of your lighting with C by GE.",,,
2019-08-17 18:37:12,OrganicVideo,Kohl's,@Kohls,Ios,33f6aeff65,iPhone,,,,,
2019-08-17 18:37:55,TimelineHome,Dove,@Dove,Ios,33f6aeff65,iPhone,1156660733205254146,Refresh your hair without missing out on care with #DoveDryShampoo #DryShampooDay,,,
2019-08-17 18:38:17,TimelineHome,Jim Beam,@JimBeam,Ios,33f6aeff65,iPhone,1154810452679057408,"Hey Chicago, days like this are too hot for words...so use emojis instead. Tell us how hot you are using 3 emojis and then swing by your favorite bar to get the only drink with a certified refreshing taste - the #JimBeamHighball. https://t.co/eJUMIG3IGz",,,
2019-08-17 18:38:02,TimelineHome,Animals Daily,@ItsAnimalsDaiIy,Ios,33f6aeff65,iPhone,1090648117471571969,"Groom loses it when he notices something different about his bride.

Here👉
https://t.co/3iSpnO5R4a",,,
2019-08-17 18:38:17,TimelineHome,Fire TV 📺,@amazonfiretv,Ios,33f6aeff65,iPhone,1161706575230197760,RT @goodhousemag: Get ready for a family movie night to remember! 🍿 ✨ (Presented by @amazonfiretv) https://t.co/Kg9KM48NzX,,,
2019-08-17 18:37:59,TimelineHome,Net Work Wish,@Net_WorkWish,Ios,33f6aeff65,iPhone,1150355904207867905,"When my dietitian first told me about this trend, I didn't think it was possible. Surprisingly, just 4 weeks later I went down a size. No more loose pants, finally I wear what I want!(Try It)",,,
2019-08-17 18:38:12,TimelineHome,ANAmarketers,@ANAmarketers,Ios,33f6aeff65,iPhone,1160599921457692672,"At the 2019 #ANAmetrics conference, you'll learn how the chief data &amp; analytics team at @GM leverages data and insights to improve core business and generate new value. Don't miss this valuable session. Register to attend now!",,,
2019-08-17 18:37:59,TimelineHome,Verizon Business,@VerizonBusiness,Ios,33f6aeff65,iPhone,1161026798668398594,"Pair your business with the next-gen Samsung Galaxy Note10, Note10+, and Note10+ 5G. Loaded with the features you need to drive your business’ productivity. And get the Note10+ 5G exclusively from Verizon.",,,
2019-08-17 18:37:47,TimelineHome,Pete Buttigieg,@PeteButtigieg,Ios,33f6aeff65,iPhone,1159214116009140225,"We're flying a group of supporters (and their guests) to South Bend for a night of pizza and conversation with me! 

Please chip in whatever you can—even one dollar—to be automatically entered to win.",,,
2019-08-24 15:25:29,TimelineHome,HBO,@HBO,Ios,33f6aeff65,iPhone,1162054958163931136,"Favorite HBO...

Cast:
Villain:
Theme Song:
Couple:

#humanreco",,,
2019-08-24 22:24:06,TimelineHome,HBO,@HBO,Ios,33f6aeff65,iPhone,1162054958163931136,"Favorite HBO...

Cast:
Villain:
Theme Song:
Couple:

#humanreco",,,
2019-08-24 22:24:06,TimelineHome,AT&T,@ATT,Ios,33f6aeff65,iPhone,1158838783149690880,"Harlem sets trends, you follow. Watch the untold story of how a few blocks changed style forever, feat. Dapper Dan.",,,
2019-08-24 22:24:01,TimelineHome,eToro US,@eToroUS,Ios,33f6aeff65,iPhone,1161033328897736705,"RT @APompliano: Want to better understand what is happening in Hong Kong and the structural issues at play?

Listen to Kyle Bass’ letter to…",,,
2019-08-24 22:24:03,TimelineHome,MTV,@MTV,Ios,33f6aeff65,iPhone,1161322116920291333,"RT @vmas: 🗣2019 #VMA PERFORMERS ARE….
#BadBunny
@Camila_Cabello
@JBALVIN
@LilNasX
@lizzo
@rosaliavt
@ShawnMendes

BE PART OF THE MOMENT. 🚀…",,,
2019-08-24 22:24:06,TimelineHome,Michelob ULTRA,@MichelobULTRA,Ios,33f6aeff65,iPhone,1139517359486619648,"It’s not a dad bod. It’s a fatherly figure.

|               \
|               /
|               \
|                 \
|                   \
|     🍺🍺🍺\
|      🍺🍺🍺\
|                      /
|                    /
|                  /
|                 I

Tag your #ULTRADad.",,,
2019-08-24 22:24:06,TimelineHome,Best Buy,@BestBuy,Ios,33f6aeff65,iPhone,1163553175695216640,Nia Sioux gets her fitness on with the help of her laptop powered by an Intel Core processor. What’s your fave workout to stream?,,,
2019-08-25 06:08:28,TimelineHome,Walgreens,@Walgreens,Ios,33f6aeff65,iPhone,1156635829940436992,"It’s pretty shocking to hear teachers spend an average of $480 of their own money on their classrooms. So, nominate a teacher to receive a $500 WE Teachers Award. Learn how at https://t.co/0qxTXq14DZ. #MoreThanATeacher",,,
2019-08-25 06:08:28,TimelineHome,Elizabeth Warren,@ewarren,Ios,33f6aeff65,iPhone,1163939564899241984,The “War on Drugs” theory of crime has criminalized addiction and ripped apart families — and largely failed to reduce drug use. We need to decriminalize marijuana and erase past convictions. Sign up now if you’re with me.,,,
2019-08-25 06:08:28,TimelineHome,The New York Times,@nytimes,Ios,33f6aeff65,iPhone,1163863548138856448,"What does a presidential campaign sound like?

And what do the songs tell us about the candidates?",,,
2019-08-25 06:08:28,TimelineHome,The Tylt,@TheTylt,Ios,33f6aeff65,iPhone,1155947800539979776,"VOTE: Which is the better wing: flats or drumsticks?
https://t.co/XzHKp4wyFa",,,
2019-08-25 06:08:28,TimelineHome,Elizabeth Warren,@ewarren,Ios,33f6aeff65,iPhone,1163939713151111174,"The 1994 crime bill’s mandatory minimums and “truth-in-sentencing” provisions that require offenders to serve the vast majority of their sentences have not proven effective. If you agree that it’s time to end mandatory minimums, sign up now.",,,
2019-08-25 17:05:06,TimelineHome,WashULaw_online,@WashULaw_online,Ios,33f6aeff65,iPhone,1158430412412055553,Earn a Master of Legal Studies with an industry-specific certificate online from a top-20 law school. Complete in 12 months. Bachelor's Required. https://t.co/vj3mBRIfFi https://t.co/BCxOb1ipgv,,,
2019-08-25 17:04:48,TimelineHome,IL Soybean Assn.,@ILSoybean,Ios,33f6aeff65,iPhone,1149097975727251457,"Learn &amp; experience the ways in which Illinois #soybeans are shaping #Chicago’s future through our new #VR app, #SoyInTheCity! From exploring #autonomous tractors to #biodiesel buses, we bet you’ll learn something new. iOS: https://t.co/PMzv44uucP
Android: https://t.co/Y4QZiGX55U https://t.co/aE8tudF2GU",,,
2019-08-25 15:07:09,TimelineHome,BetterMeWalking,@BetterMeWalking,Ios,33f6aeff65,iPhone,1163811764535877632,🔥🔥🔥How Much Walking You Really Need To Lose Weight?📲Install App Now!,,,
2019-08-25 15:21:56,TimelineHome,The New York Times,@nytimes,Ios,33f6aeff65,iPhone,1151963867649589250,"Here are the best films of 2019 (so far), chosen by New York Times critics",,,
2019-08-25 15:07:09,TimelineHome,The Penny Hoarder,@thepennyhoarder,Ios,33f6aeff65,iPhone,1118592460228370432,"Seriously, the first move only takes 30 seconds.",,,
2019-08-25 15:07:18,TimelineHome,republicads,@republicads,Ios,33f6aeff65,iPhone,1164752967557193728,"RT @taylornation13: Lover is officially OUT NOW! #LoverOutNow

Listen here 👉 https://t.co/h9CFReDy56 https://t.co/BAk4xqZVcN",,,
2019-08-25 15:33:06,TimelineHome,PwC US,@PwCUS,Ios,33f6aeff65,iPhone,1152048835486769159,Real change comes from thinking and working differently. It's called #BXT. Achieve rapid change by innovating innovation: https://t.co/Zai6S8f7sZ https://t.co/FiEtTdXgMe,,,
2019-08-25 15:07:09,TimelineHome,The Wall Street Journal,@WSJ,Ios,33f6aeff65,iPhone,1161386863644610560,"Before his death, Jeffrey Epstein made over half a billion dollars through clients who put him in charge of their charities, placed his name on deeds for their properties and let him control their savings.

See where the money leads.",,,
2019-08-25 15:07:09,TimelineHome,The Ascent,@TheAscentMoney,Ios,33f6aeff65,iPhone,1093544841068171264,This is a shockingly lucrative cash back card if you have good credit.,,,
2019-08-25 15:07:09,TimelineHome,Elizabeth Warren,@ewarren,Ios,33f6aeff65,iPhone,1163939713151111174,"The 1994 crime bill’s mandatory minimums and “truth-in-sentencing” provisions that require offenders to serve the vast majority of their sentences have not proven effective. If you agree that it’s time to end mandatory minimums, sign up now.",,,
2019-08-25 15:07:09,TimelineHome,ArcaMax Polls,@andy_arcamax,Ios,33f6aeff65,iPhone,1162437297561882626,Many career politicians become personally wealthy during their time in Washington while doing very little for the people they represent.  The system is broken!  It is time for the American people to demand term limits,,,
2019-08-25 15:07:10,TimelineHome,Twitter Surveys,@TwitterSurveys,Ios,33f6aeff65,iPhone,,,,,
2019-08-25 08:28:35,TimelineHome,Klondike,@Klondikebar,Ios,33f6aeff65,iPhone,1161984949249019904,@rudymancuso serenaded his office for a Klondike bar. Show us what you would do #4aKlondike.,,,
